userId,bookingId,bookingDate,journeyType,isInternational,providerId,originCode,destinationCode,cabinClass,devicePlatform,totalFare,onwardDeparture,userType
592aef102b7cfc6ada6ec332,18061444650,14/06/2018 15:00,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2012,03/07/2018 4:50,oldUser
592b84a54bae680cee8c2bc8,PRL06D4MEH1,14/06/2018 0:29,One way,FALSE,1020,BLR,PNQ,ECONOMY,iximaad,5771,14/06/2018 0:15,oldUser
592b9da92b7cfc6ada7400f4,18062441126,24/06/2018 8:21,Return,FALSE,12,AMD,DEL,ECONOMY,iximaad,3914,05/09/2018 14:55,oldUser
592ba42f4bae680cee8d6abf,18061931798,19/06/2018 8:52,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,3038,14/08/2018 15:20,oldUser
592bdc7d2b7cfc6ada76f656,18062829552,28/06/2018 12:48,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2106,02/07/2018 18:55,oldUser
592c459d4bae6802273bd7a5,4864540,15/06/2018 19:02,One way,FALSE,196,AMD,DEL,ECONOMY,iximaad,5652,28/06/2018 1:40,oldUser
592d35302b7cfc6ada8436fb,1.8063E+11,30/06/2018 11:51,One way,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,2199,02/07/2018 18:05,oldUser
592d35302b7cfc6ada8436fb,EMT49066434,30/06/2018 11:56,One way,FALSE,205,PNQ,BLR,ECONOMY,ixiweb,2186,02/07/2018 18:05,oldUser
592d5e732b7cfc6ada8616bd,1.80607E+11,06/06/2018 13:06,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1499,28/06/2018 5:30,oldUser
592d62312b7cfc617e6b55c5,18060740812,07/06/2018 8:14,One way,FALSE,12,DEL,GAU,ECONOMY,iximaad,3199,27/08/2018 2:10,oldUser
592d69e22b7cfc6ada869a3a,50689315604,05/06/2018 16:34,Return,FALSE,103,DEL,AMD,ECONOMY,iximaio,19678,07/06/2018 3:15,oldUser
592d72402b7cfc6ada87027d,1.8063E+11,30/06/2018 21:17,One way,FALSE,12,AMD,DEL,ECONOMY,iximatr,1834,18/08/2018 7:00,newUser
592d75334bae680ceea03eda,4992991,22/06/2018 12:20,One way,FALSE,196,CCU,DEL,ECONOMY,iximaad,10544,06/07/2018 5:00,oldUser
592da50a4bae680ceea278d7,18062058416,20/06/2018 17:07,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,3932,22/06/2018 12:45,oldUser
592dc3012b7cfc6ada8a81ae,1.8061E+11,10/06/2018 13:53,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2328,01/07/2018 4:50,oldUser
592dc3012b7cfc6ada8a81ae,1.80617E+11,17/06/2018 14:53,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,3038,29/07/2018 12:50,oldUser
592dc9044bae6802274a8430,18061663446,16/06/2018 18:37,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,3206,16/06/2018 16:45,Reactivated
592dd48d2b7cfc6ada8aeb86,18061482416,14/06/2018 22:17,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,2758,23/06/2018 13:20,oldUser
592dd48d2b7cfc6ada8aeb86,18062838282,28/06/2018 11:51,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,3206,29/06/2018 16:45,oldUser
592dd48d2b7cfc6ada8aeb86,1.8063E+11,30/06/2018 1:39,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,4232,30/06/2018 14:10,oldUser
592e0ddd2b7cfc6ada8c096e,1.80625E+11,25/06/2018 17:29,One way,FALSE,12,AMD,DEL,ECONOMY,iximatr,2082,04/07/2018 1:30,newUser
592e2d034bae680ceea60dbb,18060754856,07/06/2018 14:44,One way,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,2682,06/07/2018 14:05,oldUser
592e5bfb4bae680ceea80caf,1.80615E+11,15/06/2018 18:18,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,1937,12/07/2018 13:20,oldUser
592ea23a2b7cfc617e774bd7,PRL06DIN9VQ,16/06/2018 9:45,One way,FALSE,1020,DEL,AMD,ECONOMY,iximaad,1943,10/07/2018 17:25,oldUser
592ea23a2b7cfc617e774bd7,1.80627E+11,27/06/2018 11:07,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1903,31/07/2018 9:40,oldUser
592ea23a2b7cfc617e774bd7,1.80627E+11,27/06/2018 23:13,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1766,31/08/2018 9:40,oldUser
592ea23a2b7cfc617e774bd7,18062882500,28/06/2018 22:08,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1671,12/08/2018 17:20,oldUser
592ec9672b7cfc617e793850,18062676540,26/06/2018 20:40,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,3248,17/07/2018 15:40,oldUser
592ecc102b7cfc6ada9443a5,18062223250,22/06/2018 10:16,One way,FALSE,12,DEL,GAU,ECONOMY,iximatr,4051,11/07/2018 5:00,oldUser
592ef39b4bae680ceeaf2091,EMT47497788,09/06/2018 18:45,One way,FALSE,205,DEL,AMD,ECONOMY,iximweb,2349,26/06/2018 15:15,oldUser
592f705e2b7cfc617e7ea635,1475574449,07/06/2018 17:55,One way,FALSE,1,CCU,DEL,ECONOMY,iximweb,5098,26/07/2018 2:20,newUser
592ffa562b7cfc6ada9fd8e2,5030243,24/06/2018 10:48,One way,FALSE,196,BLR,PNQ,ECONOMY,iximaad,9185,28/06/2018 0:15,oldUser
59302bc94bae680ceebb5c18,18062410596,24/06/2018 0:31,One way,FALSE,12,CCU,DEL,ECONOMY,iximweb,10945,24/06/2018 4:30,oldUser
593040cd4bae680227631cf8,1.80608E+11,08/06/2018 22:26,Return,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,4481,22/06/2018 20:55,oldUser
593102d24bae68022769ad80,4698345,07/06/2018 15:59,Return,FALSE,196,AMD,DEL,ECONOMY,iximaad,13393,11/06/2018 12:10,oldUser
59312c214bae680ceec4f089,1475576550,18/06/2018 9:47,One way,FALSE,1,DEL,AMD,ECONOMY,iximatr,3028,20/06/2018 13:20,newUser
59312c214bae680ceec4f089,5101294,27/06/2018 15:07,One way,FALSE,196,AMD,DEL,ECONOMY,iximatr,5919,01/07/2018 13:20,oldUser
5931c96b4bae680ceecbdf84,1.80613E+11,13/06/2018 15:21,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaio,2682,20/06/2018 20:55,oldUser
59325c8a2b7cfc6adab7d00b,18061435796,14/06/2018 11:29,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,4118,28/06/2018 17:50,oldUser
5932b8eb2b7cfc6adabc516e,5124973,28/06/2018 13:10,One way,FALSE,196,CCU,DEL,ECONOMY,ixiweb,5956,18/07/2018 15:40,oldUser
593380ff4bae680ceedbf25f,2.40687E+11,24/06/2018 19:20,Return,FALSE,103,PNQ,BLR,ECONOMY,iximaio,20840,25/06/2018 0:25,oldUser
59339beb4bae68022783ef39,PRL06F82YJ4,26/06/2018 20:53,One way,FALSE,1020,BLR,PNQ,ECONOMY,iximaad,1897,13/07/2018 16:15,oldUser
59339beb4bae68022783ef39,1.80627E+11,27/06/2018 9:18,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2832,15/07/2018 11:35,oldUser
5933b3a92b7cfc617eaa63ad,18060783534,07/06/2018 19:56,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,1769,11/08/2018 17:00,oldUser
5933b3a92b7cfc617eaa63ad,1.8061E+11,10/06/2018 22:04,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2074,15/08/2018 11:25,oldUser
5933c77e2b7cfc6adac63511,PRL06EB40TS,20/06/2018 21:04,One way,FALSE,1020,BLR,PNQ,ECONOMY,iximaad,2248,09/07/2018 20:40,oldUser
5934214c2b7cfc617eaf6efe,18062969778,29/06/2018 20:47,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,1944,02/07/2018 16:50,oldUser
5934273f2b7cfc617eafb351,1.80608E+11,08/06/2018 8:05,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2060,06/07/2018 17:15,oldUser
5934273f2b7cfc617eafb351,1.80615E+11,15/06/2018 20:12,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2249,15/07/2018 11:50,oldUser
593439b24bae6802278b348e,1.80607E+11,06/06/2018 14:29,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1499,29/06/2018 5:30,oldUser
593439b24bae6802278b348e,PRL06E8LJ9E,20/06/2018 14:07,One way,FALSE,1020,DEL,AMD,ECONOMY,iximaad,2922,29/06/2018 5:30,oldUser
593439b24bae6802278b348e,18062044560,20/06/2018 14:36,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,2110,06/07/2018 13:20,oldUser
593451232b7cfc617eb18077,18062449928,24/06/2018 13:11,Return,FALSE,12,AMD,DEL,ECONOMY,iximaad,3557,13/09/2018 14:10,oldUser
593451232b7cfc617eb18077,1.8063E+11,30/06/2018 18:52,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1782,14/07/2018 14:10,oldUser
5934c62d4bae680ceee85af5,18060928432,09/06/2018 13:11,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaio,2832,01/07/2018 13:15,oldUser
5934c62d4bae680ceee85af5,1.80612E+11,12/06/2018 12:16,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaio,2685,29/06/2018 7:35,oldUser
5934fa204bae680ceeeaa3fd,PRL06BWF7K5,06/06/2018 9:09,One way,FALSE,1020,DEL,AMD,ECONOMY,iximaio,1949,26/06/2018 3:15,oldUser
5935181a4bae680ceeec1162,5084750,26/06/2018 21:17,One way,FALSE,196,CCU,DEL,ECONOMY,iximaad,2688,26/08/2018 15:40,oldUser
59351be52b7cfc6adad33366,1.8063E+11,30/06/2018 10:54,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,8139,02/07/2018 6:25,oldUser
59351be52b7cfc6adad33366,3.00688E+12,30/06/2018 12:20,One way,FALSE,103,CCU,DEL,ECONOMY,iximaad,21946,01/07/2018 6:25,oldUser
5935985d4bae680227995992,5093225,27/06/2018 9:55,One way,FALSE,196,DEL,AMD,ECONOMY,iximatr,4247,22/10/2018 13:40,newUser
5935af6b2b7cfc617ebf9285,1.60687E+12,16/06/2018 13:16,One way,FALSE,103,CCU,DEL,ECONOMY,iximaio,10446,17/06/2018 17:50,oldUser
593641c52b7cfc617ec42afa,18062866226,28/06/2018 19:35,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1766,31/10/2018 1:30,oldUser
593641c52b7cfc617ec42afa,18062874492,28/06/2018 19:43,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1766,31/10/2018 1:30,oldUser
593659c02b7cfc617ec55415,1.50684E+11,15/06/2018 20:05,Return,FALSE,103,AMD,DEL,ECONOMY,iximaio,4560,06/07/2018 12:10,Reactivated
5936872f2b7cfc617ec783ae,1.80621E+11,21/06/2018 19:16,One way,FALSE,12,DEL,GAU,ECONOMY,iximaad,6273,24/06/2018 0:45,oldUser
5936bf352b7cfc617eca554c,PRL06DGXKXH,15/06/2018 22:30,One way,FALSE,1020,DEL,AMD,ECONOMY,iximaad,6438,16/06/2018 3:15,oldUser
5936d4f54bae680227a62593,18061482682,14/06/2018 22:25,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,1901,18/07/2018 14:10,oldUser
5936d4f54bae680227a62593,18062471694,24/06/2018 19:07,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,1937,10/07/2018 0:45,oldUser
59375d544bae680227aa01f6,18062247484,22/06/2018 17:14,One way,FALSE,12,AMD,DEL,ECONOMY,iximatr,2041,20/07/2018 5:25,oldUser
59377d3f2b7cfc617ed09b7c,1.8063E+11,30/06/2018 16:24,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,1942,05/07/2018 19:55,oldUser
593782d64bae680227ab95c6,1.80627E+11,27/06/2018 16:17,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1671,10/07/2018 0:50,oldUser
5937cfd04bae680227af6c19,18062945104,29/06/2018 14:33,Return,FALSE,12,PNQ,BLR,ECONOMY,iximaad,3715,30/08/2018 0:25,oldUser
5937fab34bae680cee0aec20,1.90685E+12,19/06/2018 11:16,One way,FALSE,103,DEL,GAU,ECONOMY,iximaad,5222,22/06/2018 11:55,Reactivated
593822ab4bae680cee0ced8f,18062677326,26/06/2018 21:02,One way,FALSE,12,DEL,GAU,ECONOMY,iximaio,5034,30/06/2018 5:00,oldUser
5938d0072b7cfc617edeb141,1.8061E+11,10/06/2018 23:53,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2328,20/07/2018 15:45,oldUser
5938d0072b7cfc617edeb141,18061155676,11/06/2018 16:33,One way,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,2198,30/07/2018 14:05,oldUser
5938d0072b7cfc617edeb141,18061659688,16/06/2018 21:03,One way,FALSE,12,BLR,PNQ,ECONOMY,ixiweb,2042,30/08/2018 15:45,oldUser
5938d0072b7cfc617edeb141,1.80618E+11,18/06/2018 13:11,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2833,18/06/2018 16:50,oldUser
5938d0072b7cfc617edeb141,1.80627E+11,27/06/2018 20:42,One way,FALSE,12,BLR,PNQ,ECONOMY,ixiweb,3739,29/06/2018 18:55,oldUser
5938d0072b7cfc617edeb141,EMT48743976,27/06/2018 20:55,One way,FALSE,205,PNQ,BLR,ECONOMY,iximaad,3005,08/07/2018 17:30,oldUser
59390c614bae680227bc8729,PRL06FACLZ9,27/06/2018 10:00,One way,FALSE,1020,DEL,GAU,ECONOMY,iximaad,3141,10/07/2018 23:50,oldUser
593913902b7cfc617ee22ed3,PRL06BVSQCQ,06/06/2018 3:01,One way,FALSE,1020,CCU,DEL,ECONOMY,iximaad,2349,20/08/2018 1:35,oldUser
59391c842b7cfc617ee2a611,PRL06DE82M5,15/06/2018 15:44,One way,FALSE,1020,PNQ,BLR,ECONOMY,iximaad,1949,18/06/2018 19:15,oldUser
593925294bae680227bdddd7,1.80617E+11,17/06/2018 9:13,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,3313,06/07/2018 14:05,newUser
5939255a4bae680cee1718eb,18061162958,11/06/2018 16:57,Return,FALSE,12,PNQ,BLR,ECONOMY,iximaad,5624,29/06/2018 0:25,oldUser
5939770a4bae680227c1fb2e,1.80607E+11,06/06/2018 19:40,One way,FALSE,12,CCU,DEL,ECONOMY,iximweb,4363,27/06/2018 12:20,oldUser
59398ce12b7cfc6ada03448e,1.80627E+11,27/06/2018 22:12,Return,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,3715,10/08/2018 18:05,oldUser
5939a83b4bae680227c408db,1.80607E+11,06/06/2018 1:58,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,1799,06/08/2018 4:05,oldUser
593a397d2b7cfc6ada08f7d7,18062680460,26/06/2018 22:15,Return,FALSE,12,PNQ,BLR,ECONOMY,iximaad,7883,28/06/2018 17:00,oldUser
593a42454bae680cee227620,1.8063E+11,30/06/2018 9:42,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,9588,14/07/2018 12:50,oldUser
593a8ca12b7cfc417008191e,5131629,28/06/2018 17:26,One way,FALSE,196,CCU,DEL,ECONOMY,iximaad,4234,09/07/2018 16:40,oldUser
593ab1e72b7cfc5ffb878adb,1.80606E+11,05/06/2018 9:54,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaio,1799,25/06/2018 11:25,oldUser
593ace764bae6809307ce921,18061140860,11/06/2018 7:29,One way,FALSE,12,DEL,GAU,ECONOMY,iximaad,6866,15/06/2018 1:40,oldUser
593b77e22b7cfc53eeaeb5a8,18060767878,07/06/2018 17:42,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,4269,14/06/2018 18:55,oldUser
593b85422b7cfc53eeaf5b28,4843584,14/06/2018 16:59,One way,FALSE,196,CCU,DEL,ECONOMY,iximaio,13876,29/06/2018 0:15,oldUser
593b9b994bae6878c9acd349,1.90687E+12,19/06/2018 12:28,One way,FALSE,103,BLR,PNQ,ECONOMY,iximaad,2198,05/08/2018 5:25,oldUser
593bb1a22b7cfc5ffb9172cb,18062265750,22/06/2018 21:05,One way,FALSE,12,CCU,DEL,ECONOMY,iximaio,3698,04/07/2018 17:10,oldUser
593c15f02b7cfc53eeb6a96b,EMT47407350,08/06/2018 11:59,One way,FALSE,205,CCU,DEL,ECONOMY,iximaad,2549,26/06/2018 2:20,newUser
593c15f02b7cfc53eeb6a96b,2.60682E+12,26/06/2018 8:30,One way,FALSE,103,CCU,DEL,ECONOMY,iximaad,8846,26/06/2018 17:10,oldUser
593c5e6e4bae6809308d0597,1.80612E+11,12/06/2018 20:25,One way,FALSE,12,CCU,DEL,ECONOMY,ixiweb,9981,12/06/2018 17:10,oldUser
593ccabe4bae6809309054ff,1.8063E+11,30/06/2018 10:03,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,1888,22/07/2018 17:15,oldUser
593cf61c2b7cfc53eebecddb,1.20687E+11,12/06/2018 20:11,Return,FALSE,103,PNQ,BLR,ECONOMY,iximaad,12444,13/08/2018 19:15,newUser
593d02282b7cfc5ffb9f3ded,1.40684E+11,14/06/2018 17:36,Return,FALSE,103,PNQ,BLR,ECONOMY,ixiweb,7002,18/06/2018 20:55,newUser
593d458d2b7cfc5ffba280a2,18062431656,24/06/2018 9:00,Return,FALSE,12,BLR,PNQ,ECONOMY,iximaio,10260,12/07/2018 16:15,oldUser
593d60584bae6878c9c05072,EMT48073239,19/06/2018 10:20,One way,FALSE,205,DEL,GAU,ECONOMY,iximaad,3189,26/08/2018 5:40,oldUser
593d689f4bae680930980e40,EMT47455137,09/06/2018 0:50,One way,FALSE,205,DEL,AMD,ECONOMY,iximaad,2749,01/07/2018 16:15,oldUser
593d7a6e4bae68093098eb21,1.80607E+11,06/06/2018 23:03,One way,FALSE,12,AMD,DEL,ECONOMY,iximaio,2425,21/06/2018 0:35,oldUser
593e47402b7cfc53eecc65d3,1.80618E+11,18/06/2018 18:16,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2299,21/06/2018 18:05,oldUser
593e47402b7cfc53eecc65d3,18062643764,26/06/2018 14:20,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,1945,05/07/2018 17:00,oldUser
593e47402b7cfc53eecc65d3,1.80627E+11,27/06/2018 21:41,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2499,10/07/2018 0:25,oldUser
593e58882b7cfc5ffbad1b58,1.80608E+11,08/06/2018 12:11,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1749,21/07/2018 0:35,oldUser
593e58882b7cfc5ffbad1b58,18060920412,09/06/2018 6:26,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1901,21/07/2018 0:35,oldUser
593e58882b7cfc5ffbad1b58,18060959324,09/06/2018 18:30,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1549,25/07/2018 13:20,oldUser
593e7e294bae680930a2d735,1.8061E+11,10/06/2018 9:25,One way,FALSE,12,DEL,GAU,ECONOMY,iximaad,4001,09/07/2018 11:05,oldUser
593e8a2b2b7cfc5ffbafa0bd,1.80608E+11,08/06/2018 16:09,One way,FALSE,12,CCU,DEL,ECONOMY,ixiweb,6200,09/06/2018 17:10,oldUser
593e8a2b2b7cfc5ffbafa0bd,1.80608E+11,08/06/2018 16:13,One way,FALSE,12,CCU,DEL,ECONOMY,ixiweb,6200,09/06/2018 17:10,oldUser
593eb4a34bae680930a5ac39,18062274452,22/06/2018 21:21,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2531,09/07/2018 13:15,oldUser
593ebc714bae680930a61645,18062611242,26/06/2018 1:19,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,3079,28/06/2018 18:55,oldUser
593ebc714bae680930a61645,1.8063E+11,30/06/2018 21:23,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,1942,02/07/2018 19:55,oldUser
593ebd624bae6878c9cecb2d,18062981392,29/06/2018 21:48,Return,FALSE,12,AMD,DEL,ECONOMY,iximaio,4033,21/07/2018 1:30,oldUser
593ec2f64bae680930a66d92,1.8061E+11,10/06/2018 19:21,One way,FALSE,12,CCU,DEL,ECONOMY,iximweb,5027,24/06/2018 2:05,oldUser
593eda682b7cfc53eed3e0e0,18062624172,26/06/2018 10:45,One way,FALSE,12,BLR,PNQ,ECONOMY,iximatr,2334,06/07/2018 7:35,oldUser
593f5a294bae6878c9d3dcf6,3.00683E+11,30/06/2018 22:33,Return,FALSE,103,CCU,DEL,ECONOMY,ixiweb,5162,01/08/2018 1:00,oldUser
593f76652b7cfc53eed8d162,18061955274,19/06/2018 14:42,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2148,21/06/2018 18:25,oldUser
593f86312b7cfc5ffbb97bcb,1.80621E+11,21/06/2018 1:48,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,2682,01/07/2018 20:55,newUser
593f9c124bae680930ae7389,18062238624,22/06/2018 12:16,One way,FALSE,12,DEL,GAU,ECONOMY,ixiweb,3116,09/08/2018 2:10,oldUser
593fdcdb4bae680930b1e552,18061154764,11/06/2018 16:10,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,5625,11/06/2018 14:10,oldUser
593ffb362b7cfc53eedfc744,18062386194,23/06/2018 23:02,One way,FALSE,12,CCU,DEL,ECONOMY,iximaio,5432,02/07/2018 12:00,oldUser
594006522b7cfc53eee05aca,1.80621E+11,21/06/2018 22:46,One way,FALSE,12,DEL,GAU,ECONOMY,ixiweb,4099,06/07/2018 12:50,oldUser
59400cf04bae680930b46d9b,1.80613E+11,13/06/2018 21:51,One way,FALSE,12,DEL,GAU,ECONOMY,iximaad,3298,28/07/2018 0:15,oldUser
594166d14bae680930c3458b,4637063,05/06/2018 0:36,One way,FALSE,196,CCU,DEL,ECONOMY,iximaad,2695,30/06/2018 0:15,oldUser
594261642b7cfc53eef9907c,4921887,18/06/2018 21:24,One way,FALSE,196,BLR,PNQ,ECONOMY,iximaio,15495,18/06/2018 20:40,oldUser
594268a54bae680930cdb4f9,18062681848,26/06/2018 22:47,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,2670,26/08/2018 1:00,oldUser
59426acb4bae680930cdd22f,18062661746,26/06/2018 17:49,One way,FALSE,12,AMD,DEL,ECONOMY,iximaad,1834,31/07/2018 7:00,oldUser
5942e2534bae6878c9fc6a81,1.8061E+11,10/06/2018 21:16,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,3940,16/06/2018 20:55,oldUser
594386d64bae680930d9c4cd,2.30681E+12,23/06/2018 13:54,One way,FALSE,103,CCU,DEL,ECONOMY,ixiweb,14168,24/11/2018 16:45,newUser
59438d244bae6878c902cb2f,18062824136,28/06/2018 10:47,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaio,6158,28/06/2018 7:35,oldUser
5943915a4bae680930da54d7,18062383084,23/06/2018 21:11,One way,FALSE,12,DEL,AMD,ECONOMY,ixiweb,1721,11/07/2018 2:10,oldUser
5943915a4bae680930da54d7,5030326,24/06/2018 10:54,One way,FALSE,196,DEL,AMD,ECONOMY,iximweb,3510,11/07/2018 2:10,oldUser
5943915a4bae680930da54d7,18062636232,26/06/2018 11:01,One way,FALSE,12,AMD,DEL,ECONOMY,iximweb,1903,13/07/2018 9:40,oldUser
5943915a4bae680930da54d7,1.80627E+11,27/06/2018 13:11,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,1903,13/07/2018 9:40,oldUser
5943915a4bae680930da54d7,18062836616,28/06/2018 11:08,One way,FALSE,12,AMD,DEL,ECONOMY,iximweb,1903,13/07/2018 9:40,oldUser
5943928d4bae680930da64e9,1.80607E+11,06/06/2018 12:26,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,2299,04/07/2018 7:35,oldUser
5943928d4bae680930da64e9,18062858130,28/06/2018 15:40,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,2670,05/09/2018 15:40,oldUser
5943eaf72b7cfc53ee0b56f0,1.80627E+11,27/06/2018 1:04,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,1797,15/07/2018 16:50,oldUser
5943eaf72b7cfc53ee0b56f0,EMT48594255,27/06/2018 1:12,One way,FALSE,205,BLR,PNQ,ECONOMY,iximaad,1784,15/07/2018 16:50,oldUser
5943fa254bae6878c908a884,1.80621E+11,21/06/2018 11:26,One way,FALSE,12,BLR,PNQ,ECONOMY,ixiweb,2685,28/06/2018 18:55,oldUser
5943fa254bae6878c908a884,18062382860,23/06/2018 21:05,One way,FALSE,12,PNQ,BLR,ECONOMY,iximweb,3102,02/07/2018 1:50,oldUser
5944125a4bae680930e14a60,5112728,27/06/2018 22:39,Return,FALSE,196,PNQ,BLR,ECONOMY,iximaad,6958,10/08/2018 18:05,newUser
594413912b7cfc53ee0d7d18,1.80612E+11,12/06/2018 15:40,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2074,08/08/2018 11:25,oldUser
594413912b7cfc53ee0d7d18,18061660726,16/06/2018 17:11,One way,FALSE,12,BLR,PNQ,ECONOMY,iximaad,2058,08/08/2018 11:25,oldUser
5944ce882b7cfc53ee148758,4637175,05/06/2018 0:44,One way,FALSE,196,CCU,DEL,ECONOMY,iximaad,2695,30/06/2018 8:55,oldUser
5944d4ea4bae6878c91179b2,1.80612E+11,12/06/2018 18:29,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,4363,27/06/2018 15:20,oldUser
5944e5222b7cfc5ffbf5d159,1.80621E+11,21/06/2018 20:22,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,4618,22/06/2018 14:50,oldUser
59450c042b7cfc53ee17fda7,1.8063E+11,30/06/2018 16:59,One way,FALSE,12,PNQ,BLR,ECONOMY,ixiweb,1942,10/07/2018 17:00,oldUser
594526452b7cfc5ffbf95e28,18062927062,29/06/2018 11:39,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,1783,17/07/2018 12:10,oldUser
594568e64bae6878c9199037,1.80612E+11,12/06/2018 8:53,One way,FALSE,12,CCU,DEL,ECONOMY,iximaad,4463,02/07/2018 7:35,oldUser
5945747d2b7cfc5ffbfd78c2,EMT47310309,06/06/2018 21:21,One way,FALSE,205,DEL,GAU,ECONOMY,iximaad,3189,24/07/2018 23:50,oldUser
5946461e2b7cfc5ffb059286,PRL06EK9FL1,22/06/2018 17:37,One way,FALSE,1020,BLR,PNQ,ECONOMY,ixiweb,2356,02/07/2018 18:00,oldUser
594694bc2b7cfc5ffb09a9aa,18062066518,20/06/2018 20:10,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,5717,21/06/2018 1:00,oldUser
594694bc2b7cfc5ffb09a9aa,1.8063E+11,30/06/2018 15:46,One way,FALSE,12,AMD,DEL,ECONOMY,ixiweb,4386,02/07/2018 1:40,oldUser
594734942b7cfc53ee2f36db,1.80621E+11,21/06/2018 17:23,One way,FALSE,12,DEL,AMD,ECONOMY,iximaad,1832,06/07/2018 3:15,oldUser
5947710e2b7cfc5ffb121e9a,1.80627E+11,27/06/2018 12:43,One way,FALSE,12,PNQ,BLR,ECONOMY,iximaad,3076,29/06/2018 20:55,oldUser
59478e314bae6878c9306c8d,1.20685E+12,12/06/2018 9:17,Return,FALSE,103,BLR,PNQ,ECONOMY,iximaad,5104,29/06/2018 0:15,oldUser
59478e314bae6878c9306c8d,1.8063E+11,30/06/2018 14:10,Return,FALSE,12,BLR,PNQ,ECONOMY,iximaad,3968,12/07/2018 0:15,oldUser
